Internship_quality_score,aptitude_score,Cgpa
5.637243891,76.68240844,8.019542741
3.732164826,70.19772443,6.898784882
6.382232923,70.31748144,7.70405277
4.926019411,56.6089717,7.145591906
4.942662483,48.63028765,6.913488808
4.947553676,72.10430424,8.076879836
5.363877274,68.12644703,6.827370299
4.025616721,67.26648435,7.044002349
6.661353957,88.43762136,6.713607652
3.993120198,97.72052095,8.082762918
4.608223694,80.21359167,8.051259985
5.67340669,79.71733984,7.244907642
4.075710017,65.76862438,7.317637336
4.623224603,67.40623495,6.612853244
3.617690385,73.84384328,7.536039737
5.093241267,40.29043818,6.487876435
4.508355239,37.25631533,8.135228489
7.172107518,59.92368411,6.817783217
5.341633907,58.55388109,7.580064836
7.703354678,78.15308796,8.196366596
6.033909195,63.36681516,7.708205057
5.327826462,40.19080313,9.394248456
3.707491717,73.82240084,6.487068056
5.669018583,87.94780145,8.301144588
8.798753749,100,8.106555612
4.710353955,52.32315529,8.395448892
4.272045524,59.09853267,7.327312738
5.507216638,59.55536334,6.068269321
4.966162982,53.06736464,6.4068014
4.972224075,87.15851431,6.774207526
4.230180473,70.53846955,6.808355313
5.32457105,52.06834588,8.131288312
6.935957159,68.11954587,6.960071814
5.071971037,95.92262094,8.126895595
5.073729874,69.43829217,8.271553027
6.731059089,66.00792805,8.01569061
4.824453543,65.79269073,6.546042175
5.233575278,57.85250748,8.7064267
6.007712909,56.81965963,6.91013756
3.948243115,53.23954941,7.315561714
6.876676372,85.77172678,6.796018226
5.580432597,65.99949528,7.177707017
6.173022851,80.52617037,7.935436472
5.232628097,95.77959998,7.516387345
5.362201937,84.4867362,7.520160942
5.010472815,65.91707199,7.434880124
5.691549462,85.46355574,7.470862724
4.324040564,68.31312357,6.457804024
3.098213432,50.08366027,7.497765715
1.200035613,66.79110681,7.712158729
2.730175112,90.13046212,7.745753251
4.799866741,49.60641506,7.345810361
6.580617027,92.42776165,5.826571848
2.927172988,48.99202646,7.78273769
3.044688964,88.24777798,8.119675716
6.814941319,63.55837664,7.170059225
7.017268807,73.32435964,6.822020083
5.514149949,78.56914934,6.75825553
4.522503651,65.90415608,5.816444621
4.668040478,54.77205515,5.993705475
5.527880946,66.84980194,6.879743632
3.749098135,72.14776126,6.291801051
6.593283856,100,5.988401274
2.266307551,84.00766737,6.432168806
4.676461641,60.10501862,7.828354733
4.193546949,79.55735864,7.720426462
6.374070838,90.49804259,5.384058134
4.746875776,75.22136959,7.626103861
1.682150733,54.45066999,6.576639192
6.805411893,65.90694296,6.491672096
7.005383771,92.86444338,7.591740374
3.597334159,68.45888906,8.335938225
6.195947649,80.07113389,7.027500247
5.581165309,73.45519905,7.982424168
6.025790542,73.70280245,7.873444271
6.752975782,68.88988243,7.683521601
4.808613196,78.30565988,6.390540263
4.754600195,54.70311585,7.513840988
5.204773449,68.48651516,7.718687655
5.938701811,97.83426336,7.051604778
3.047563221,56.58865974,8.11938236
3.069405852,73.96267776,6.077532535
4.416326619,91.67876129,9.177529718
8.791789017,79.75104142,7.071516223
4.766340262,69.40669963,6.718329802
3.519401007,61.70812302,7.731261731
4.862626514,61.76021032,7.69113884
4.392020022,84.913069,7.450283584
5.440792173,66.47084089,7.637144293
5.529789914,73.16992417,7.697244773
4.656605859,66.70657885,7.389774556
6.439373861,80.50669763,5.90704133
5.005003909,82.27418703,7.266208383
3.946348946,55.3569972,8.113166374
5.787704944,69.47387475,7.02621891
5.845912696,86.54595823,7.024850741
7.413483578,84.06644599,7.293284998
7.777323108,65.77696484,7.262915221
5.774028694,81.55392454,7.626524525
4.789081583,58.98034565,6.699213137
6.460391911,55.45280018,6.352828886
2.584002523,86.41844748,6.612297148
2.586334164,83.33887824,7.747723766
6.268350399,77.66686203,7.31350501
4.568958112,73.52217928,6.9787889
4.320595445,94.73337245,7.500533878
5.614523526,82.90285717,7.199506947
6.241122897,63.99040857,8.119484349
5.581358523,54.624469,6.478865597
6.933600015,63.7293035,8.661398387
5.065121653,49.43786608,6.68918338
6.610928496,78.74379077,6.921667803
4.009739843,63.70162221,6.633893401
2.840487207,65.52560535,7.572698196
5.901728156,69.94909949,6.993509439
4.484477572,84.96283706,6.588879499
6.756300599,93.06966536,7.293397126
3.461356654,68.66850487,7.576797562
7.336872438,90.49863854,6.031871598
5.339755863,84.16567401,6.685294162
6.10360453,72.93666708,7.666526213
4.55868412,76.05717062,6.669260983
5.351153187,72.83866949,7.101167375
3.63398469,83.84656674,5.843585482
7.66872388,37.53850225,7.812313863
8.546200458,67.5813898,7.265010745
6.882579532,80.90946042,7.27292158
8.391623866,57.81086499,7.548841168
7.209128231,41.82553304,7.162770909
6.184666066,100,7.734653285
6.782132156,86.49830868,6.425274188
3.132543596,82.09326271,7.04531994
4.997315846,79.69494924,6.866302629
5.00747905,71.32552807,6.902601993
2.968007963,51.67534975,7.457912249
5.082831414,64.42767052,7.570169623
8.434226593,83.46657375,7.482598
6.910649616,49.24229066,6.08558455
7.997086626,80.86021648,6.854840745
5.857886013,67.88411384,7.222678908
6.676685809,40.73269326,7.674484266
7.073961157,58.06660591,7.861478516
7.586478933,74.80057645,7.944102539
2.866943834,61.05880749,8.114545006
6.384923221,69.72262738,7.63839564
5.251653729,75.51854541,6.487134987
6.727579132,65.54384275,6.099530309
5.523608686,82.73771626,6.823909015
4.287027026,72.42667702,6.811780872
2.459562693,79.80743154,6.787525893
6.46278979,69.72780491,6.922591917
4.439357123,74.5257916,6.5744978
6.886689654,66.98737801,8.233821302
3.918904048,87.63697009,8.070873711
6.78069859,87.23038894,7.126107647
7.722432845,75.33543528,8.87649933
5.326119035,61.46750514,7.547588907
5.646748139,66.40951804,7.921332466
4.113568934,70.36473415,7.336214823
4.350666635,77.15758961,7.215020631
6.498461308,85.54871702,7.509242565
3.888824314,86.51812058,6.8126773
4.493543239,93.118756,8.172519015
4.256412122,96.17442487,7.241237874
5.13741074,77.87920718,7.866440995
5.339706428,69.95635583,7.521113001
5.200320589,75.13340226,8.22619113
7.213580869,67.22215947,7.393535337
8.512614216,70.94926503,6.490090298
5.181903054,80.70635234,7.032473353
3.54550741,44.95737353,6.997300434
6.185199795,67.3938369,7.260637053
4.961932784,90.59001038,6.639848588
4.666843529,60.26132713,7.483612261
5.933902757,52.89059354,8.145093425
6.785515974,48.85871688,7.309446817
5.098809158,63.09162067,7.65627521
3.831274397,63.43743671,6.333555154
4.632380808,82.20098104,7.60633748
4.443966042,58.00230729,6.954729209
5.407281658,82.94490935,7.587710036
5.124713931,98.77400485,7.954188132
5.595496531,66.64514868,6.933025632
6.895694712,57.21285065,7.89346702
2.833611196,65.80253694,7.987801531
4.162297275,54.36670308,7.743527988
2.353347668,76.00882226,7.245922856
7.582993119,52.25813138,7.950877458
5.340383584,56.42698402,6.822770722
5.633813946,72.97863022,7.658226225
5.176917067,70.25228399,6.624695317
6.084641615,83.54396127,6.367294567
2.580229282,75.68618218,6.248429406
6.895826978,86.61200752,7.838786121
4.683445679,87.41863862,6.446119381
7.11416691,71.10797121,7.314330808
1.681228684,68.7673106,7.401999757
4.029054571,58.51662368,8.224267651
3.322692247,67.92727132,7.546659609
6.351891027,80.08425548,8.50389964
4.687113448,57.47695085,6.852774081
6.897583518,74.50262903,6.968670308
6.189613154,67.06515024,7.149592168
7.862387786,69.41665202,8.395889125
4.239889684,62.99475822,6.829125406
5.477049402,81.70599694,7.881390289
6.211594852,83.38858763,7.57813986
7.804344963,55.96855877,6.860900944
3.001026899,85.05685678,6.196736294
6.144139032,58.30183886,7.638472839
3.39496085,65.95810716,7.307973133
4.820463212,95.94952683,8.015404538
6.097184035,53.88536211,7.946839282
5.679327174,86.73160077,7.030042461
6.735869517,61.34519052,5.781462029
4.172590727,74.90186815,6.849124137
4.8656924,70.87535936,7.091876072
7.228314217,81.27204225,7.625086496
4.668692597,94.62245258,7.792568677
7.324322406,62.90613743,8.043970151
1.651938938,85.72845486,7.046887134
6.234083496,76.47149268,6.417287749
6.973043921,65.14670895,6.189735104
3.487942941,100,7.650020658
4.027620399,65.18645068,6.971339169
8.51995225,61.96962207,8.182315236
6.141682725,74.60307541,5.867703406
4.702071,84.22173655,7.147707087
5.019793064,86.07887466,7.543678199
3.74332692,73.82241303,6.528508194
6.292144891,80.95304626,7.597834884
6.978592625,79.27082167,7.660333079
3.958329617,66.50499629,6.882354095
8.139612204,83.50788668,7.321369378
3.434052533,60.36143014,7.552115193
3.112646908,91.36337152,6.679023622
4.849601794,66.54157574,8.722545966
3.062347603,71.9232618,8.083097899
4.69872738,56.43801922,6.211419163
2.944784426,71.37146976,6.235567648
3.27605176,62.19126503,6.526084861
6.384329241,69.09282101,7.038467957
5.8999358,76.56473268,6.731372241
7.326564045,74.9291395,7.927463843
4.148102642,49.56003393,7.378077986
6.980852222,86.44173965,7.377132445
5.683476931,55.8876267,8.261962624
4.486539811,100,6.482450578
4.89552987,88.32832661,6.980516326
5.441334104,100,6.61345083
6.501969374,74.1568725,6.804674692
6.11805247,62.45544356,7.868785693
5.462327961,77.63024329,7.557563524
5.119922433,53.2433993,7.527396535
4.226383954,62.52346071,6.505878484
3.248526426,57.60831593,7.789867613
3.135839264,40.93973288,7.632500479
4.493503872,65.90184368,6.934781862
3.182135713,68.62875626,6.560354291
5.46319205,68.29694347,7.632297517
7.061103128,87.15740151,6.789241427
4.235089982,79.05133148,7.87278434
3.188967432,67.90987345,5.571306806
5.890432187,87.22074058,7.676126377
6.863510485,69.09195318,6.465776355
7.920109653,67.59802535,8.213115244
3.98436541,87.61287063,6.851323398
8.121089288,59.91833848,6.434485946
2.46567669,66.24872811,6.057567306
6.77790322,96.50002055,5.379353702
3.913168319,71.11789838,8.149068325
6.352734761,47.66500047,6.249659539
5.298142634,63.54971143,6.910792938
4.887297078,64.91990693,7.277367982
6.37132782,54.91683569,7.95581029
7.832869836,58.9547444,7.270949854
3.74590814,69.2082564,7.937374332
5.040714553,65.28298037,7.945512874
6.487435705,79.66267499,5.86162006
4.350581798,46.66473247,6.842975479
7.389811632,83.0075479,7.687667898
8.461782337,100,8.247031348
5.149163568,65.20378187,7.001830349
2.013492144,61.1685657,7.456943525
3.110780082,100,6.126699862
6.724902014,72.48255316,7.60761191
6.269429421,81.43649236,7.123594932
5.895691161,67.90747564,5.575073268
5.031487499,74.59886514,6.604027616
4.705795251,100,7.414395821
3.765879747,88.92554291,7.232757891
5.513467333,74.13115152,7.247237954
4.797314594,68.61618295,6.811431004
5.861675501,55.64892138,7.231346938
4.300321651,100,6.513944967
4.974392478,99.77347836,6.299326075
5.203264845,100,6.88409715
6.131240876,59.66943282,8.112777886
3.370111889,100,6.348195198
6.0194133,62.02527226,5.148764747
5.990541388,56.91357858,6.301608826
5.009788494,61.17435391,7.787081875
5.340440465,59.76566119,6.618758861
4.168187927,54.13468012,7.728172627
3.249661707,52.80768671,6.993848803
4.271605996,65.90529592,6.769139906
5.844723983,72.32258094,7.086411297
5.59561416,53.53816677,7.895750223
6.448367363,61.32592748,7.337373546
4.563872933,70.1453671,6.882517183
4.338305107,98.74322663,7.687866849
5.941227202,67.64032488,7.399106556
4.49283875,61.12538354,6.835386405
6.453623171,66.77567189,7.04244745
5.094200446,77.36822677,7.528367962
7.927304032,78.77733508,7.487308415
4.363953361,92.86638087,7.11390233
3.104614092,54.68579129,7.823344349
5.224147681,61.92186911,6.639204786
2.600445972,74.80600419,6.662914554
5.432630618,58.62807345,8.384257452
4.740951514,63.18656811,7.635938491
3.475742808,61.25554299,6.305619662
1.546040679,100,7.941226603
5.014625515,67.43255306,6.977425697
3.439524944,77.59284399,6.557944523
2.994954642,58.41908863,6.733231445
3.600707607,78.88458061,6.802131229
4.814014965,76.71407037,7.176504643
4.809810456,95.66961582,7.145678597
7.069489145,56.36219156,7.58810569
5.659274844,62.38391446,6.155110745
2.69095452,59.45650527,7.846240806
3.476769663,91.91812313,6.319219935
3.451936376,83.4740678,6.849818381
6.153467261,73.40394851,6.787263941
4.818035731,68.02483313,6.383660161
3.79990488,46.98253559,6.889807152
4.095787381,60.42835746,7.89674921
4.507682971,81.82525006,6.972348608
2.132292316,51.07881909,6.055631612
5.203436915,88.0837504,6.737299792
3.449635233,70.89729304,7.728755523
3.642188422,51.09422147,7.854398222
7.797421155,78.86917332,6.948897734
6.53309395,56.33235341,8.00609049
4.811759004,88.52631212,6.392158294
4.470939951,54.92648625,6.195747899
5.799050642,67.24545334,8.444333477
6.835425425,61.33737625,7.695038671
7.009554358,60.7771547,7.456979368
4.556353591,90.42785912,6.210847601
5.034511216,88.59636594,7.701284704
4.424502608,79.21018979,8.246324346
7.297620256,84.93127298,7.794102482
3.704997411,49.41552698,5.972217787
6.974638998,47.82196344,7.114734105
7.276816483,67.26126847,7.934864291
2.271649532,86.83549861,5.579214202
3.800984718,76.1813138,6.766645
7.267166698,100,8.517434386
6.070892111,85.29364878,8.349713308
2.066637959,64.60164879,7.510873967
4.407271154,79.8529612,6.955532263
7.663705975,94.7605243,8.956601584
6.099997511,56.86259659,7.560247904
5.416163608,52.92782884,8.238004161
4.004628039,62.99319361,7.467142548
5.728231944,65.4188482,6.643053253
4.183624355,60.42837238,7.242108372
5.228710886,78.12923777,7.765361853
6.110708885,96.14161462,8.176936262
5.969402828,79.04564784,7.796838149
7.108684015,63.31423764,6.533538049
5.27520311,62.58522951,8.498638221
6.853751377,67.35431894,7.437386855
5.073200027,60.02263108,6.628306162
6.154361363,69.86674749,7.591048385
5.661347135,58.54419411,8.226982168
5.955491749,55.84267462,7.660837737
5.510691121,62.25933141,8.399667123
6.562719392,100,8.891097996
5.404487497,38.7575308,7.577250004
4.804649651,50.4753671,8.171341791
6.596755136,81.47654971,8.466045635
5.161936909,57.81271644,6.805292816
4.178192562,78.40748512,6.963590204
6.309552283,68.06762071,7.201792317
2.523674661,66.23094173,7.282003975
4.16812658,90.39164723,6.70463424
4.55962355,90.04200719,7.364723356
4.983249021,72.59386824,8.023092651
2.701168489,58.77750869,8.425439127
3.830332662,76.00585628,7.185156738
6.030528952,76.09849179,7.936158967
6.307680388,60.41246728,6.188192405
4.328609482,75.29389326,8.56260731
3.965905075,65.85633738,8.518213613
7.425777722,74.45442134,8.081762143
6.727295036,70.64437977,7.257342833
5.550099774,72.47787636,7.253086657
4.601466578,79.49603708,7.990123006
5.429731147,79.08754303,7.626871732
3.896199621,81.62249894,6.909215483
3.470298214,79.45450141,7.603786638
5.425513456,91.94839095,7.752945493
4.097532506,61.46251948,7.027206477
3.934214357,76.91779911,7.637361542
6.739947403,96.03061951,8.08809272
5.300220358,88.47620598,7.21427491
5.378080011,56.82717709,7.832049456
6.573165516,56.7124065,6.892655831
5.128377693,73.15348092,8.363673675
4.275540928,67.38561984,7.344689935
6.70629003,82.09911238,7.761982526
4.43501552,55.24143476,6.979604697
5.500632303,90.16696454,6.480508144
6.073181371,74.44908608,7.865211269
5.791584456,87.41621659,8.00182693
7.793439701,48.06077523,7.133324654
6.313820853,79.54428575,6.963256937
6.566605802,70.05053513,7.815138592
7.03372882,99.06926567,7.986724861
5.955846548,71.73780946,7.025407565
6.651852438,78.80254998,8.01436839
8.245035976,50.91298463,7.647411759
4.804096431,56.25650194,6.317203616
6.831453024,30,8.14300813
4.902880476,61.81951069,8.345193966
8.182748025,84.28826696,6.33007542
6.980138478,76.42427948,9.023942199
3.497199359,70.82174125,8.039989898
4.553234394,54.96076202,7.07772463
4.83790437,84.36537315,7.019545472
7.045539332,86.68617401,8.893931491
4.575779865,85.28797564,8.244158827
6.052694598,48.26333418,8.196024248
5.305647548,85.94309594,6.109364133
2.995577369,75.98304304,9.085487331
4.30868349,73.4175869,6.738681949
7.066667017,60.39270117,9.292169618
6.065656203,55.50070653,9.259376341
4.660504215,68.09805353,7.113583931
3.256990425,66.45212616,8.309665926
7.418472879,81.21378013,8.511423036
6.576546256,80.49907784,6.980570803
4.187017406,62.26178273,8.322330441
6.513755282,94.45197516,7.224953614
5.961061261,62.13739086,7.545871026
4.885577167,93.17818714,8.292697992
3.536511664,85.14581805,6.93696928
6.585108489,84.83516246,7.145003159
7.19490592,100,7.453281719
5.574334383,75.88172567,8.169373613
6.292514011,79.15631274,6.943821104
6.151295557,74.44030266,7.456388869
4.079827295,72.35313313,7.33349845
5.65584765,57.99674693,7.158140454
3.724272944,75.81908824,8.725079705
5.278321432,55.47541164,6.907849337
6.024373421,80.31520664,7.164389142
2.234369505,66.17014522,9.048067631
3.83848918,90.66695209,9.207728031
6.212715117,60.92216122,6.851472819
5.553784828,67.78964579,8.230429253
6.006305183,56.31676401,7.285690057
4.900875233,65.51612197,6.622454507
4.210485711,70.38190964,6.908210847
6.215870683,75.950062,6.353361372
5.412178516,57.29381491,7.273404781
7.525839927,47.24299214,7.606006168
6.511305547,100,6.482741693
5.190601697,70.89410701,8.527533312
4.615982677,61.3890619,7.260906418
4.137202772,97.45354372,7.091382119
7.301762738,84.82417655,7.919418661
1.472225978,59.44311093,6.643597983
2.802521865,72.60853862,6.555618305
7.025576765,71.03525215,7.294938647
5.673716776,70.8784447,7.102483532
6.06222978,90.63005037,7.158328627
6.494674824,46.30121418,7.208539013
4.497389003,72.44608905,7.617358969
4.20748822,80.92077029,8.306745226
5.976237789,39.89388094,7.951576391
5.816381902,60.95522857,8.313612128
3.602384881,53.62087439,6.882398399
3.651276028,64.2723327,7.406393062
5.606353535,63.62242938,6.457827704
3.110605894,91.44754928,8.644965704
7.551662379,43.94381804,8.417801277
4.350260252,85.33361508,6.837061
4.056173581,68.5333019,6.235901937
5.915559056,99.23689177,7.911902849
2.22525007,38.27405378,6.903695069
6.123244267,54.65768643,6.145757663
3.72389324,80.67625118,6.398424535
4.880792828,54.71094998,6.833506514
3.30009664,85.67926297,6.832622501
5.216674496,60.69005624,7.844845447
4.233062809,84.29322805,7.151764934
5.905185237,70.12286062,6.457948278
7.319364491,92.96873107,7.427604519
6.632116837,67.03405122,8.436169085
5.022385344,63.65636545,7.399748088
4.254586454,80.57427504,7.444410117
2.641987166,59.34280195,7.262256938
7.971233131,55.24647166,7.249046939
4.358582949,65.93303131,7.712198001
4.901268655,67.35907558,8.185330722
5.65812458,74.66532516,8.073180732
2.221038044,83.28801312,7.155286105
6.706098391,67.39203946,7.326885846
5.247931875,69.79907269,6.639989714
5.215148032,74.59210248,6.816361076
7.05938801,76.96633407,8.216804982
6.392940115,82.77389691,8.589820799
2.680678841,100,6.830232824
5.212826511,47.7066412,7.488172936
6.529597618,72.07576191,7.442432069
1.314559316,96.48947648,7.975176632
3.752472498,79.67050225,6.282686218
5.261738324,73.70563532,6.179397853
6.850651637,72.5372034,7.849096772
3.697784219,55.29267654,6.524950874
4.885561632,80.25403228,8.817947776
7.386294629,51.34201971,7.040958322
6.254136615,94.02995518,7.258379603
3.192569961,89.92570399,6.489373819
4.33191171,88.03543898,7.213454717
6.615740183,72.19718224,7.296048892
3.265258391,59.5448552,6.55766333
5.449042766,56.39669724,6.931144246
6.050750616,67.65046456,7.169674682
5.791826203,58.77950735,6.901016843
8.772537016,53.40379781,8.036850449
4.187802626,61.81836043,8.322893815
6.053760847,30,8.291823033
6.83055088,76.95797059,6.952467855
5.403457012,68.16727408,6.498947779
7.321292575,61.50546381,7.435376282
7.567280988,68.16465613,7.676642298
4.951245059,85.0767084,7.61299438
5.423252546,62.43284916,6.827231584
4.479765922,89.90475775,6.328885861
6.405247917,59.43222512,7.533015738
6.61487067,94.16170757,7.578261516
4.740965067,63.69326438,7.154077535
3.320096899,57.69640785,6.520142381
2.003341308,79.42606646,8.258987373
6.693588562,74.98518106,6.73640856
8.696734447,97.72408915,6.509613383
4.978111439,80.80293395,8.052406633
4.511150118,61.04856431,7.552058941
4.439352145,72.42416006,6.895259356
1.935820753,72.56181055,6.028155091
6.138475466,73.99134093,9.341816074
5.164763042,54.91357685,6.332652121
3.513576584,65.66069814,6.882127819
7.981421988,62.34283656,6.751687207
4.537480185,38.38182929,7.090764832
2.678657666,30,7.11122295
3.875700089,75.83420145,7.291649182
5.433419548,53.69189674,7.404269718
3.491427295,81.82909079,7.463142919
4.969257317,59.1757235,8.232352992
4.630734113,75.4720437,7.925467025
5.276132043,85.46354983,6.791971
6.163759711,69.46335614,8.164347587
3.138110555,61.6406152,7.621549362
2.357834941,63.22167539,6.8005043
6.138126479,56.85482394,6.455604762
2.528945087,49.0653472,6.537509233
3.46127123,88.04095254,6.793593171
7.41594384,52.97672637,6.280960152
6.383209494,51.91890606,7.769876135
3.83808003,72.87291306,7.756710525
4.479760545,36.93459766,7.259726588
5.178995601,44.49619904,7.994775303
6.159130599,70.05379223,6.241001044
7.791078487,52.02604211,6.406090904
2.497923824,63.19919993,7.011203974
4.724186906,57.41742378,7.196091427
4.342171109,73.07666791,6.624522827
6.455277882,50.82166605,7.320000004
3.875883137,98.72744661,7.006182315
4.441353729,86.48921147,6.47437181
3.218666016,81.83730309,8.04848473
7.703147741,73.53547938,8.081631493
3.757305104,59.10533508,8.727296924
6.057292478,82.51065792,8.696794853
3.333219311,83.25549157,6.086446545
6.06490394,64.84390898,7.676894775
6.466828325,62.26893648,7.513233316
3.775878,74.12895916,8.074177489
6.831357781,63.54322677,7.754878221
3.209451869,91.89484233,7.612321725
6.710236641,65.93397594,8.286453798
4.065177738,66.13803892,6.669241037
6.350673951,78.54899153,7.055124906
4.671446449,61.73385309,6.629810682
4.117545836,76.60244261,7.336997903
5.125379593,63.46638599,7.498820639
4.423905114,85.33124063,7.376010929
3.128557834,49.57287748,6.695444301
5.567086999,30.33664131,8.18771349
6.514403827,70.79976619,9.024295735
6.692085744,78.71310862,7.658145941
2.555900066,80.92909183,7.484323604
5.087380873,44.04810963,6.783783706
6.21970066,62.32284361,8.212254475
7.280589067,65.95549118,6.940443267
6.791952203,54.22866567,7.234457979
6.056660146,63.51345939,7.122980085
5.888462532,100,7.285612389
3.670382419,73.18433513,7.216365461
4.712619094,67.97602094,6.193530951
5.04092796,61.71651163,6.262267741
7.025212294,53.72546707,6.781821144
4.766770855,68.49924405,7.168813974
5.646114997,64.15524625,6.954443501
5.218471808,61.41553317,7.326602205
2.089760502,68.7935905,8.449958846
7.473227509,68.7165362,8.162707582
3.80187372,63.23221993,6.548737095
6.26292326,66.09832692,6.454412602
2.788519629,98.37470572,7.291968802
4.089819754,76.72895794,7.67079262
6.6141118,51.65770987,7.002436816
6.455824609,79.89364981,7.095664295
8.610302316,38.23529501,6.573839328
3.39980251,71.23476987,6.905545178
6.359405398,48.51070442,6.98170555
8.188845172,83.94075727,7.41112628
7.855176127,54.90748409,6.803150009
6.153793057,63.16222314,6.973416007
5.289991442,70.68778181,7.074275921
4.735287236,54.96779702,6.67134857
4.078583696,55.53152754,7.444483573
8.195146273,69.62344771,6.788388127
6.06698198,73.23060053,5.935749099
8.014030309,72.73847732,5.998085244
4.414113708,89.58920094,6.686389888
4.515205465,77.48127692,6.562655932
4.418356588,67.41417798,7.068714405
4.705121907,75.89798878,7.315037839
6.240419442,100,7.366149269
5.364945216,57.94744469,7.548406191
1.615796764,68.85112328,6.850483073
7.158029816,74.51243659,5.694979348
5.709401371,74.88598762,5.926297801
5.796301084,77.39681053,6.676482061
6.309262705,83.54113267,7.355358662
4.250031063,66.17340911,5.969353906
5.200857326,61.10298081,6.551513891
4.813609293,60.7642416,5.315482447
4.417465202,79.96120336,7.28118392
5.182741838,71.44197588,6.728702177
5.436150066,69.40317953,6.85394482
5.850304513,77.19338913,5.535084097
6.854472013,84.47990892,7.662583752
3.916027599,60.83921803,7.194403778
5.595188245,82.97207956,7.759675657
4.909380221,92.08397108,5.710746113
3.266801185,82.19831494,6.670223404
8.423190912,66.42544394,7.248887993
8.81197386,80.29924005,7.612702624
6.703469109,67.47033549,7.14500093
5.676458659,73.99859244,5.487991863
2.782622807,69.91481347,7.010262915
8.426680819,73.31184811,8.879260629
3.858201765,70.70277216,6.211568319
5.186048903,57.81419653,5.778265715
3.878861413,59.67796268,5.603434054
4.910553665,57.20053764,6.730757928
5.982754572,56.13938737,7.378430626
7.551885169,62.58832646,6.462011523
6.685817092,84.99155492,5.225321792
2.737039715,60.79213673,5.88970516
4.835312679,73.59418491,7.474024246
2.435285897,71.30444686,7.766271705
4.189715936,69.7593533,5.470946487
4.023578083,95.8371013,7.661692343
4.829897423,48.68319933,6.823166029
6.6250548,78.40716667,7.42913112
6.734009054,62.39251761,7.7283348
5.761442414,53.74682749,6.992654117
5.091039355,73.62141073,6.954367067
7.359805286,79.30581612,6.984164524
5.621836094,52.38114574,6.818315194
5.200991159,74.72005592,6.248025737
6.522471609,73.88951589,6.859093197
4.44575095,70.62471862,7.638280561
5.474683647,60.65572213,6.519098758
8.026292358,37.42395799,7.908758277
4.570956407,74.1841409,7.35073016
3.592338268,87.16726613,5.414428411
6.093084247,91.22726321,7.725235326
5.343055676,63.32366448,7.981819058
5.264176757,62.68762516,7.465425417
4.094714415,84.09125285,5.96841553
7.708796012,78.43813439,7.225627375
4.610896148,55.43522695,6.774299378
7.400682997,62.20872423,5.698150618
2.777249489,63.45080069,5.947646954
2.653644837,85.53846609,7.613110781
4.376838908,61.91591673,7.188978917
1.996847591,45.34623134,7.238300953
2.598892269,78.64809829,6.279641231
4.672973626,54.43067039,7.351320107
3.084553003,58.88637521,7.866866482
2.708127354,41.00272387,7.530272874
4.114994418,77.75370293,7.680575516
6.014909776,34.23460796,6.428747906
4.590228747,89.82499905,7.770002074
7.116696354,66.17211993,6.683773162
7.164434046,72.46439266,7.451831285
3.855060043,95.15884086,5.867580746
6.061241345,49.4545538,7.967384518
4.51476751,76.54253316,7.782278052
4.892398306,77.39014262,5.877153096
10,81.43598083,8.466048992
5.205329288,68.57421695,7.072899894
5.453534428,68.59968073,7.736820672
7.04772554,90.22079705,8.748584493
5.662057807,77.75929646,7.630633325
7.493386262,45.61173026,7.121325818
5.697262953,71.78286584,7.67248537
8.410560929,66.58994352,7.052630919
3.201577492,68.09190522,6.900062724
6.321594366,60.85029939,5.917707289
4.74531903,83.38206796,7.252854296
6.071346363,74.95844262,6.367986323
5.161531195,73.22393668,7.914689224
6.364290514,79.49214541,6.889331774
2.707501253,82.34637324,6.593826585
5.79937489,76.94576095,7.840619432
4.27270831,73.04506809,5.763954874
4.187870356,60.29545356,6.656770202
5.099319711,71.67893528,5.996781878
2.51960286,82.31398934,6.619149954
5.326694253,80.19654805,7.825911519
6.280172491,68.44712446,7.304995724
6.11824143,88.68807527,6.758736154
4.192753437,79.32614981,6.323168262
6.200220687,79.12419343,6.702830383
4.181388756,66.94723236,7.515510763
4.255311429,91.21158374,7.289116484
6.657852011,58.06825711,5.409944868
6.996578112,68.95155586,7.415477211
4.720231008,73.90571926,6.541070394
3.498847527,67.35226492,7.656385745
2.010704885,45.67545713,7.716154576
7.803218992,79.63234682,7.873048096
5.579313479,54.50586489,7.97047816
4.377513431,69.79442815,4.956863092
6.158824901,91.0468705,5.591389793
4.657997492,77.08838344,5.724237546
6.776311785,94.88182251,7.918756567
5.885599429,80.10392203,7.186572905
4.179152708,95.75473033,7.081485036
5.267682044,69.98300085,6.875281458
5.319299626,87.66639731,6.561370163
3.588626736,89.04590177,6.638672419
2.647340155,91.61097506,7.27984002
3.144960096,74.37325401,6.56036778
3.650048008,76.06511233,5.676090051
4.251008071,69.83533303,7.417714037
5.0689788,81.40525544,7.264681044
4.2974686,58.3515468,5.901712439
7.196497573,62.2996652,7.482475748
6.219956116,57.6888588,6.542603166
8.946606681,88.82439205,7.855817164
3.921972527,96.56317017,6.739511158
3.534218063,41.34528069,7.111909786
3.49474919,61.84524187,6.937415473
5.403202985,65.97776115,6.212276172
4.646231181,80.84832302,7.334144602
4.475754687,51.50673317,7.411250042
5.43978515,80.91124192,6.131098961
4.921058644,81.24713249,7.223267087
7.103882868,88.39251253,6.323461516
